"Step","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MIN","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MAX","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MIN","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MAX","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MIN","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MAX","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MIN","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MAX"
"15419","","","","","","","13.849365234375","13.849365234375","13.849365234375","17.7890625","17.7890625","17.7890625"
"15420","","","","","","","13.821533203125","13.821533203125","13.821533203125","17.75927734375","17.75927734375","17.75927734375"
"15421","","","","","","","13.853271484375","13.853271484375","13.853271484375","17.776123046875","17.776123046875","17.776123046875"
"15422","","","","","","","13.843017578125","13.843017578125","13.843017578125","17.750732421875","17.750732421875","17.750732421875"
"15423","","","","","","","13.830810546875","13.830810546875","13.830810546875","17.760498046875","17.760498046875","17.760498046875"
"15424","","","","","","","13.819091796875","13.819091796875","13.819091796875","17.762939453125","17.762939453125","17.762939453125"
"15425","","","","","","","13.8310546875","13.8310546875","13.8310546875","17.752685546875","17.752685546875","17.752685546875"
"15426","","","","","","","13.755126953125","13.755126953125","13.755126953125","17.730224609375","17.730224609375","17.730224609375"
"15427","","","","","","","13.74560546875","13.74560546875","13.74560546875","17.744140625","17.744140625","17.744140625"
"15428","","","","","","","13.720947265625","13.720947265625","13.720947265625","17.783447265625","17.783447265625","17.783447265625"
"15429","","","","","","","13.73779296875","13.73779296875","13.73779296875","17.773193359375","17.773193359375","17.773193359375"
"15430","","","","","","","13.70458984375","13.70458984375","13.70458984375","17.8388671875","17.8388671875","17.8388671875"
"15431","","","","","","","13.712158203125","13.712158203125","13.712158203125","17.80078125","17.80078125","17.80078125"
"15432","","","","","","","13.72509765625","13.72509765625","13.72509765625","17.7763671875","17.7763671875","17.7763671875"
"15433","","","","","","","13.71728515625","13.71728515625","13.71728515625","17.736572265625","17.736572265625","17.736572265625"
"15434","","","","","","","13.68017578125","13.68017578125","13.68017578125","17.758544921875","17.758544921875","17.758544921875"
"15435","","","","","","","13.683349609375","13.683349609375","13.683349609375","17.735595703125","17.735595703125","17.735595703125"
"15436","","","","","","","13.61767578125","13.61767578125","13.61767578125","17.64990234375","17.64990234375","17.64990234375"
"15437","","","","","","","13.65234375","13.65234375","13.65234375","17.6611328125","17.6611328125","17.6611328125"
"15438","","","","","","","13.675048828125","13.675048828125","13.675048828125","17.6787109375","17.6787109375","17.6787109375"
"15439","","","","","","","13.704345703125","13.704345703125","13.704345703125","17.686767578125","17.686767578125","17.686767578125"
"15440","","","","","","","13.7470703125","13.7470703125","13.7470703125","17.704345703125","17.704345703125","17.704345703125"
"15441","","","","","","","13.7099609375","13.7099609375","13.7099609375","17.70849609375","17.70849609375","17.70849609375"
"15442","","","","","","","13.57763671875","13.57763671875","13.57763671875","17.723876953125","17.723876953125","17.723876953125"
"15443","","","","","","","13.533447265625","13.533447265625","13.533447265625","17.841064453125","17.841064453125","17.841064453125"
"15444","","","","","","","13.531982421875","13.531982421875","13.531982421875","17.83642578125","17.83642578125","17.83642578125"
"15445","","","","","","","13.511474609375","13.511474609375","13.511474609375","17.875","17.875","17.875"
"15446","","","","","","","13.505615234375","13.505615234375","13.505615234375","17.950927734375","17.950927734375","17.950927734375"
"15447","","","","","","","13.488525390625","13.488525390625","13.488525390625","17.9990234375","17.9990234375","17.9990234375"
"15448","","","","","","","13.469970703125","13.469970703125","13.469970703125","17.966552734375","17.966552734375","17.966552734375"
"15449","","","","","","","13.44970703125","13.44970703125","13.44970703125","17.9013671875","17.9013671875","17.9013671875"
"15450","","","","","","","13.463623046875","13.463623046875","13.463623046875","17.927490234375","17.927490234375","17.927490234375"
"15451","","","","","","","13.51171875","13.51171875","13.51171875","17.909912109375","17.909912109375","17.909912109375"
"15452","","","","","","","13.458251953125","13.458251953125","13.458251953125","17.85400390625","17.85400390625","17.85400390625"
"15453","","","","","","","13.47607421875","13.47607421875","13.47607421875","17.820068359375","17.820068359375","17.820068359375"
"15454","","","","","","","13.450439453125","13.450439453125","13.450439453125","17.803955078125","17.803955078125","17.803955078125"
"15455","","","","","","","13.4638671875","13.4638671875","13.4638671875","17.83642578125","17.83642578125","17.83642578125"
"15456","","","","","","","13.494873046875","13.494873046875","13.494873046875","17.89501953125","17.89501953125","17.89501953125"
"15457","","","","","","","13.4990234375","13.4990234375","13.4990234375","17.8427734375","17.8427734375","17.8427734375"
"15458","","","","","","","13.513916015625","13.513916015625","13.513916015625","17.904052734375","17.904052734375","17.904052734375"
"15459","","","","","","","13.546875","13.546875","13.546875","17.9052734375","17.9052734375","17.9052734375"
"15460","","","","","","","13.532958984375","13.532958984375","13.532958984375","17.87548828125","17.87548828125","17.87548828125"
"15461","","","","","","","13.519287109375","13.519287109375","13.519287109375","17.875732421875","17.875732421875","17.875732421875"
"15462","","","","","","","13.51953125","13.51953125","13.51953125","17.844970703125","17.844970703125","17.844970703125"
"15463","","","","","","","13.4912109375","13.4912109375","13.4912109375","17.829345703125","17.829345703125","17.829345703125"
"15464","","","","","","","13.553466796875","13.553466796875","13.553466796875","17.823486328125","17.823486328125","17.823486328125"
"15465","","","","","","","13.4892578125","13.4892578125","13.4892578125","17.8857421875","17.8857421875","17.8857421875"
"15466","","","","","","","13.5234375","13.5234375","13.5234375","17.87841796875","17.87841796875","17.87841796875"
"15467","","","","","","","13.480712890625","13.480712890625","13.480712890625","17.907958984375","17.907958984375","17.907958984375"
"15468","","","","","","","13.484130859375","13.484130859375","13.484130859375","17.906982421875","17.906982421875","17.906982421875"
"15469","","","","","","","13.47607421875","13.47607421875","13.47607421875","17.8994140625","17.8994140625","17.8994140625"
"15470","","","","","","","13.47705078125","13.47705078125","13.47705078125","17.908935546875","17.908935546875","17.908935546875"
"15471","","","","","","","13.451416015625","13.451416015625","13.451416015625","17.884521484375","17.884521484375","17.884521484375"
"15472","","","","","","","13.479736328125","13.479736328125","13.479736328125","17.897705078125","17.897705078125","17.897705078125"
"15473","","","","","","","13.499755859375","13.499755859375","13.499755859375","17.967529296875","17.967529296875","17.967529296875"
"15474","","","","","","","13.500732421875","13.500732421875","13.500732421875","17.95556640625","17.95556640625","17.95556640625"
"15475","","","","","","","13.491943359375","13.491943359375","13.491943359375","17.95068359375","17.95068359375","17.95068359375"
"15476","","","","","","","13.485595703125","13.485595703125","13.485595703125","17.925048828125","17.925048828125","17.925048828125"
"15477","","","","","","","13.42529296875","13.42529296875","13.42529296875","17.9345703125","17.9345703125","17.9345703125"
"15478","","","","","","","13.389892578125","13.389892578125","13.389892578125","17.9521484375","17.9521484375","17.9521484375"
"15479","","","","","","","13.2958984375","13.2958984375","13.2958984375","17.9375","17.9375","17.9375"
"15480","","","","","","","13.3271484375","13.3271484375","13.3271484375","17.948974609375","17.948974609375","17.948974609375"
"15481","","","","","","","13.3095703125","13.3095703125","13.3095703125","17.91455078125","17.91455078125","17.91455078125"
"15482","","","","","","","13.285400390625","13.285400390625","13.285400390625","17.9111328125","17.9111328125","17.9111328125"
"15483","","","","","","","13.229248046875","13.229248046875","13.229248046875","17.898681640625","17.898681640625","17.898681640625"
"15484","","","","","","","13.2109375","13.2109375","13.2109375","17.90380859375","17.90380859375","17.90380859375"
"15485","","","","","","","13.178955078125","13.178955078125","13.178955078125","17.923583984375","17.923583984375","17.923583984375"
"15486","","","","","","","13.197509765625","13.197509765625","13.197509765625","17.86767578125","17.86767578125","17.86767578125"
"15487","","","","","","","13.168701171875","13.168701171875","13.168701171875","17.84814453125","17.84814453125","17.84814453125"
"15488","","","","","","","13.236572265625","13.236572265625","13.236572265625","17.916259765625","17.916259765625","17.916259765625"
"15489","","","","","","","13.223876953125","13.223876953125","13.223876953125","17.945556640625","17.945556640625","17.945556640625"
"15490","","","","","","","13.253662109375","13.253662109375","13.253662109375","17.987060546875","17.987060546875","17.987060546875"
"15491","","","","","","","13.22802734375","13.22802734375","13.22802734375","17.95068359375","17.95068359375","17.95068359375"
"15492","","","","","","","13.250732421875","13.250732421875","13.250732421875","17.92626953125","17.92626953125","17.92626953125"
"15493","","","","","","","13.23046875","13.23046875","13.23046875","17.865234375","17.865234375","17.865234375"
"15494","","","","","","","13.1962890625","13.1962890625","13.1962890625","17.859130859375","17.859130859375","17.859130859375"
"15495","","","","","","","13.188720703125","13.188720703125","13.188720703125","17.91015625","17.91015625","17.91015625"
"15496","","","","","","","13.136962890625","13.136962890625","13.136962890625","17.870849609375","17.870849609375","17.870849609375"
"15497","","","","","","","13.101806640625","13.101806640625","13.101806640625","17.87646484375","17.87646484375","17.87646484375"
"15498","","","","","","","13.103515625","13.103515625","13.103515625","17.898681640625","17.898681640625","17.898681640625"
"15499","","","","","","","13.0791015625","13.0791015625","13.0791015625","17.967529296875","17.967529296875","17.967529296875"
"15500","","","","","","","13.053955078125","13.053955078125","13.053955078125","18.005126953125","18.005126953125","18.005126953125"
"15501","","","","","","","13.0849609375","13.0849609375","13.0849609375","18.00634765625","18.00634765625","18.00634765625"
"15502","","","","","","","13.0712890625","13.0712890625","13.0712890625","17.986572265625","17.986572265625","17.986572265625"
"15503","","","","","","","13.0478515625","13.0478515625","13.0478515625","17.96826171875","17.96826171875","17.96826171875"
"15504","","","","","","","13.06298828125","13.06298828125","13.06298828125","18.009765625","18.009765625","18.009765625"
"15505","","","","","","","13.07177734375","13.07177734375","13.07177734375","18.047607421875","18.047607421875","18.047607421875"
"15506","","","","","","","13.128662109375","13.128662109375","13.128662109375","18.093017578125","18.093017578125","18.093017578125"
"15507","","","","","","","13.15234375","13.15234375","13.15234375","18.076171875","18.076171875","18.076171875"
"15508","","","","","","","13.12255859375","13.12255859375","13.12255859375","18.13916015625","18.13916015625","18.13916015625"
"15509","","","","","","","13.133056640625","13.133056640625","13.133056640625","18.160400390625","18.160400390625","18.160400390625"
"15510","","","","","","","13.221435546875","13.221435546875","13.221435546875","18.197265625","18.197265625","18.197265625"
"15511","","","","","","","13.236328125","13.236328125","13.236328125","18.283447265625","18.283447265625","18.283447265625"
"15512","","","","","","","13.244140625","13.244140625","13.244140625","18.27099609375","18.27099609375","18.27099609375"
"15513","","","","","","","13.29296875","13.29296875","13.29296875","18.24658203125","18.24658203125","18.24658203125"
"15514","","","","","","","13.330322265625","13.330322265625","13.330322265625","18.26220703125","18.26220703125","18.26220703125"
"15515","","","","","","","13.343017578125","13.343017578125","13.343017578125","18.2587890625","18.2587890625","18.2587890625"
"15516","","","","","","","13.384765625","13.384765625","13.384765625","18.23876953125","18.23876953125","18.23876953125"
"15517","","","","","","","13.4169921875","13.4169921875","13.4169921875","18.16845703125","18.16845703125","18.16845703125"
"15518","","","","","","","13.463134765625","13.463134765625","13.463134765625","18.177490234375","18.177490234375","18.177490234375"
"15519","","","","","","","13.45166015625","13.45166015625","13.45166015625","18.1201171875","18.1201171875","18.1201171875"
"15520","","","","","","","13.510986328125","13.510986328125","13.510986328125","18.112060546875","18.112060546875","18.112060546875"
"15521","","","","","","","13.496337890625","13.496337890625","13.496337890625","18.0888671875","18.0888671875","18.0888671875"
"15522","","","","","","","13.51611328125","13.51611328125","13.51611328125","18.134765625","18.134765625","18.134765625"
"15523","","","","","","","13.568115234375","13.568115234375","13.568115234375","18.106201171875","18.106201171875","18.106201171875"
"15524","","","","","","","13.5625","13.5625","13.5625","18.11328125","18.11328125","18.11328125"
"15525","","","","","","","13.546875","13.546875","13.546875","18.0771484375","18.0771484375","18.0771484375"
"15526","","","","","","","13.546875","13.546875","13.546875","18.04736328125","18.04736328125","18.04736328125"
"15527","","","","","","","13.50830078125","13.50830078125","13.50830078125","18.068603515625","18.068603515625","18.068603515625"
"15528","","","","","","","13.552490234375","13.552490234375","13.552490234375","18.063232421875","18.063232421875","18.063232421875"
"15529","","","","","","","13.576416015625","13.576416015625","13.576416015625","18.04345703125","18.04345703125","18.04345703125"
"15530","","","","","","","13.522216796875","13.522216796875","13.522216796875","18.018798828125","18.018798828125","18.018798828125"
"15531","","","","","","","13.5517578125","13.5517578125","13.5517578125","18.0224609375","18.0224609375","18.0224609375"
"15532","","","","","","","13.550048828125","13.550048828125","13.550048828125","18.037109375","18.037109375","18.037109375"
"15533","","","","","","","13.58251953125","13.58251953125","13.58251953125","18.04248046875","18.04248046875","18.04248046875"
"15534","","","","","","","13.617919921875","13.617919921875","13.617919921875","18.03125","18.03125","18.03125"
"15535","","","","","","","13.66650390625","13.66650390625","13.66650390625","18.072998046875","18.072998046875","18.072998046875"
"15536","","","","","","","13.6669921875","13.6669921875","13.6669921875","18.109130859375","18.109130859375","18.109130859375"
"15537","","","","","","","13.619140625","13.619140625","13.619140625","18.100341796875","18.100341796875","18.100341796875"
"15538","","","","","","","13.622802734375","13.622802734375","13.622802734375","18.134765625","18.134765625","18.134765625"
"15539","","","","","","","13.6064453125","13.6064453125","13.6064453125","18.146484375","18.146484375","18.146484375"
"15540","","","","","","","13.586669921875","13.586669921875","13.586669921875","18.125244140625","18.125244140625","18.125244140625"
"15541","","","","","","","13.554443359375","13.554443359375","13.554443359375","18.14501953125","18.14501953125","18.14501953125"
"15542","","","","","","","13.50537109375","13.50537109375","13.50537109375","18.200927734375","18.200927734375","18.200927734375"
"15543","","","","","","","13.45458984375","13.45458984375","13.45458984375","18.201416015625","18.201416015625","18.201416015625"
"15544","","","","","","","13.41064453125","13.41064453125","13.41064453125","18.196044921875","18.196044921875","18.196044921875"
"15545","","","","","","","13.486083984375","13.486083984375","13.486083984375","18.232177734375","18.232177734375","18.232177734375"
"15546","","","","","","","13.5048828125","13.5048828125","13.5048828125","18.196533203125","18.196533203125","18.196533203125"
"15547","","","","","","","13.5439453125","13.5439453125","13.5439453125","18.19677734375","18.19677734375","18.19677734375"
"15548","","","","","","","13.56787109375","13.56787109375","13.56787109375","18.20751953125","18.20751953125","18.20751953125"
"15549","","","","","","","13.583251953125","13.583251953125","13.583251953125","18.16650390625","18.16650390625","18.16650390625"
"15550","","","","","","","13.6552734375","13.6552734375","13.6552734375","18.187255859375","18.187255859375","18.187255859375"
"15551","","","","","","","13.635009765625","13.635009765625","13.635009765625","18.159912109375","18.159912109375","18.159912109375"
"15552","","","","","","","13.6484375","13.6484375","13.6484375","18.155029296875","18.155029296875","18.155029296875"
"15553","","","","","","","13.6513671875","13.6513671875","13.6513671875","18.11083984375","18.11083984375","18.11083984375"
"15554","","","","","","","13.685546875","13.685546875","13.685546875","18.095458984375","18.095458984375","18.095458984375"
"15555","","","","","","","13.69775390625","13.69775390625","13.69775390625","18.0537109375","18.0537109375","18.0537109375"
"15556","","","","","","","13.713134765625","13.713134765625","13.713134765625","18.05322265625","18.05322265625","18.05322265625"
"15557","","","","","","","13.77099609375","13.77099609375","13.77099609375","18.078857421875","18.078857421875","18.078857421875"
"15558","","","","","","","13.761474609375","13.761474609375","13.761474609375","18.109375","18.109375","18.109375"
"15559","","","","","","","13.691162109375","13.691162109375","13.691162109375","18.11572265625","18.11572265625","18.11572265625"
"15560","","","","","","","13.760009765625","13.760009765625","13.760009765625","18.114013671875","18.114013671875","18.114013671875"
"15561","","","","","","","13.7626953125","13.7626953125","13.7626953125","18.140869140625","18.140869140625","18.140869140625"
"15562","","","","","","","13.747802734375","13.747802734375","13.747802734375","18.1845703125","18.1845703125","18.1845703125"
"15563","","","","","","","13.67822265625","13.67822265625","13.67822265625","18.21826171875","18.21826171875","18.21826171875"
"15564","","","","","","","13.68994140625","13.68994140625","13.68994140625","18.182861328125","18.182861328125","18.182861328125"
"15565","","","","","","","13.66650390625","13.66650390625","13.66650390625","18.269287109375","18.269287109375","18.269287109375"
"15566","","","","","","","13.649169921875","13.649169921875","13.649169921875","18.2724609375","18.2724609375","18.2724609375"
"15567","","","","","","","13.632568359375","13.632568359375","13.632568359375","18.292724609375","18.292724609375","18.292724609375"
"15568","","","","","","","13.649169921875","13.649169921875","13.649169921875","18.32568359375","18.32568359375","18.32568359375"
"15569","","","","","","","13.667724609375","13.667724609375","13.667724609375","18.39794921875","18.39794921875","18.39794921875"
"15570","","","","","","","13.69482421875","13.69482421875","13.69482421875","18.418701171875","18.418701171875","18.418701171875"
"15571","","","","","","","13.64453125","13.64453125","13.64453125","18.46142578125","18.46142578125","18.46142578125"
"15572","","","","","","","13.644775390625","13.644775390625","13.644775390625","18.46484375","18.46484375","18.46484375"
"15573","","","","","","","13.682861328125","13.682861328125","13.682861328125","18.41552734375","18.41552734375","18.41552734375"
"15574","","","","","","","13.635009765625","13.635009765625","13.635009765625","18.457763671875","18.457763671875","18.457763671875"
"15575","","","","","","","13.643798828125","13.643798828125","13.643798828125","18.469482421875","18.469482421875","18.469482421875"
"15576","","","","","","","13.64697265625","13.64697265625","13.64697265625","18.49072265625","18.49072265625","18.49072265625"
"15577","","","","","","","13.6435546875","13.6435546875","13.6435546875","18.488525390625","18.488525390625","18.488525390625"
"15578","","","","","","","13.617919921875","13.617919921875","13.617919921875","18.42724609375","18.42724609375","18.42724609375"
"15579","","","","","","","13.566650390625","13.566650390625","13.566650390625","18.376220703125","18.376220703125","18.376220703125"
"15580","","","","","","","13.456298828125","13.456298828125","13.456298828125","18.32861328125","18.32861328125","18.32861328125"
"15581","","","","","","","13.48828125","13.48828125","13.48828125","18.31103515625","18.31103515625","18.31103515625"
"15582","","","","","","","13.533935546875","13.533935546875","13.533935546875","18.31396484375","18.31396484375","18.31396484375"
"15583","","","","","","","13.529052734375","13.529052734375","13.529052734375","18.31005859375","18.31005859375","18.31005859375"
"15584","","","","","","","13.5859375","13.5859375","13.5859375","18.315673828125","18.315673828125","18.315673828125"
"15585","","","","","","","13.542236328125","13.542236328125","13.542236328125","18.281982421875","18.281982421875","18.281982421875"
"15586","","","","","","","13.537353515625","13.537353515625","13.537353515625","18.327392578125","18.327392578125","18.327392578125"
"15587","","","","","","","13.57177734375","13.57177734375","13.57177734375","18.373291015625","18.373291015625","18.373291015625"
"15588","","","","","","","13.59423828125","13.59423828125","13.59423828125","18.316162109375","18.316162109375","18.316162109375"
"15589","","","","","","","13.564208984375","13.564208984375","13.564208984375","18.2919921875","18.2919921875","18.2919921875"
"15590","","","","","","","13.595458984375","13.595458984375","13.595458984375","18.3076171875","18.3076171875","18.3076171875"
"15591","","","","","","","13.559814453125","13.559814453125","13.559814453125","18.305908203125","18.305908203125","18.305908203125"
"15592","","","","","","","13.53369140625","13.53369140625","13.53369140625","18.31640625","18.31640625","18.31640625"
"15593","","","","","","","13.53271484375","13.53271484375","13.53271484375","18.30859375","18.30859375","18.30859375"
"15594","","","","","","","13.5341796875","13.5341796875","13.5341796875","18.284423828125","18.284423828125","18.284423828125"
"15595","","","","","","","13.5458984375","13.5458984375","13.5458984375","18.2607421875","18.2607421875","18.2607421875"
"15596","","","","","","","13.4931640625","13.4931640625","13.4931640625","18.21923828125","18.21923828125","18.21923828125"
"15597","","","","","","","13.470458984375","13.470458984375","13.470458984375","18.220458984375","18.220458984375","18.220458984375"
"15598","","","","","","","13.5224609375","13.5224609375","13.5224609375","18.26611328125","18.26611328125","18.26611328125"
"15599","","","","","","","13.590087890625","13.590087890625","13.590087890625","18.220703125","18.220703125","18.220703125"
"15600","","","","","","","13.554443359375","13.554443359375","13.554443359375","18.215576171875","18.215576171875","18.215576171875"
"15601","","","","","","","13.6220703125","13.6220703125","13.6220703125","18.232177734375","18.232177734375","18.232177734375"
"15602","","","","","","","13.592041015625","13.592041015625","13.592041015625","18.270751953125","18.270751953125","18.270751953125"
"15603","","","","","","","13.556640625","13.556640625","13.556640625","18.25","18.25","18.25"
"15604","","","","","","","13.51611328125","13.51611328125","13.51611328125","18.18603515625","18.18603515625","18.18603515625"
"15605","","","","","","","13.55810546875","13.55810546875","13.55810546875","18.17626953125","18.17626953125","18.17626953125"
"15606","","","","","","","13.605224609375","13.605224609375","13.605224609375","18.189208984375","18.189208984375","18.189208984375"
"15607","","","","","","","13.69580078125","13.69580078125","13.69580078125","18.18115234375","18.18115234375","18.18115234375"
"15608","","","","","","","13.66943359375","13.66943359375","13.66943359375","18.1455078125","18.1455078125","18.1455078125"
"15609","","","","","","","13.6923828125","13.6923828125","13.6923828125","18.16259765625","18.16259765625","18.16259765625"
"15610","","","","","","","13.750732421875","13.750732421875","13.750732421875","18.152099609375","18.152099609375","18.152099609375"
"15611","","","","","","","13.72021484375","13.72021484375","13.72021484375","18.175048828125","18.175048828125","18.175048828125"
"15612","","","","","","","13.73486328125","13.73486328125","13.73486328125","18.19970703125","18.19970703125","18.19970703125"
"15613","","","","","","","13.759521484375","13.759521484375","13.759521484375","18.2265625","18.2265625","18.2265625"
"15614","","","","","","","13.760986328125","13.760986328125","13.760986328125","18.24609375","18.24609375","18.24609375"
"15615","","","","","","","13.791259765625","13.791259765625","13.791259765625","18.185546875","18.185546875","18.185546875"
"15616","","","","","","","13.7861328125","13.7861328125","13.7861328125","18.089111328125","18.089111328125","18.089111328125"
"15617","","","","","","","13.751220703125","13.751220703125","13.751220703125","18.167724609375","18.167724609375","18.167724609375"
"15618","","","","","","","13.76416015625","13.76416015625","13.76416015625","18.132080078125","18.132080078125","18.132080078125"
"15619","","","","","","","13.775634765625","13.775634765625","13.775634765625","18.127685546875","18.127685546875","18.127685546875"
"15620","","","","","","","13.75439453125","13.75439453125","13.75439453125","18.109375","18.109375","18.109375"
"15621","","","","","","","13.75732421875","13.75732421875","13.75732421875","18.0947265625","18.0947265625","18.0947265625"
"15622","","","","","","","13.747802734375","13.747802734375","13.747802734375","18.0791015625","18.0791015625","18.0791015625"
"15623","","","","","","","13.749267578125","13.749267578125","13.749267578125","18.074462890625","18.074462890625","18.074462890625"
"15624","","","","","","","13.748779296875","13.748779296875","13.748779296875","18.072265625","18.072265625","18.072265625"
"15625","","","","","","","13.7236328125","13.7236328125","13.7236328125","18.051513671875","18.051513671875","18.051513671875"
"15626","","","","","","","13.74755859375","13.74755859375","13.74755859375","18.078369140625","18.078369140625","18.078369140625"
"15627","","","","","","","13.745849609375","13.745849609375","13.745849609375","18.057373046875","18.057373046875","18.057373046875"
"15628","","","","","","","13.77490234375","13.77490234375","13.77490234375","18.1103515625","18.1103515625","18.1103515625"
"15629","","","","","","","13.806640625","13.806640625","13.806640625","18.138671875","18.138671875","18.138671875"
"15630","","","","","","","13.7841796875","13.7841796875","13.7841796875","18.203369140625","18.203369140625","18.203369140625"
"15631","","","","","","","13.74609375","13.74609375","13.74609375","18.17919921875","18.17919921875","18.17919921875"
"15632","","","","","","","13.6611328125","13.6611328125","13.6611328125","18.235595703125","18.235595703125","18.235595703125"
"15633","","","","","","","13.621826171875","13.621826171875","13.621826171875","18.2626953125","18.2626953125","18.2626953125"
"15634","","","","","","","13.592529296875","13.592529296875","13.592529296875","18.1923828125","18.1923828125","18.1923828125"
"15635","","","","","","","13.56103515625","13.56103515625","13.56103515625","18.218017578125","18.218017578125","18.218017578125"
"15636","","","","","","","13.542236328125","13.542236328125","13.542236328125","18.1865234375","18.1865234375","18.1865234375"
"15637","","","","","","","13.561279296875","13.561279296875","13.561279296875","18.228515625","18.228515625","18.228515625"
"15638","","","","","","","13.557861328125","13.557861328125","13.557861328125","18.212646484375","18.212646484375","18.212646484375"
"15639","","","","","","","13.6142578125","13.6142578125","13.6142578125","18.20361328125","18.20361328125","18.20361328125"
"15640","","","","","","","13.545166015625","13.545166015625","13.545166015625","18.22265625","18.22265625","18.22265625"
"15641","","","","","","","13.53857421875","13.53857421875","13.53857421875","18.23046875","18.23046875","18.23046875"
"15642","","","","","","","13.569091796875","13.569091796875","13.569091796875","18.2294921875","18.2294921875","18.2294921875"
"15643","","","","","","","13.53271484375","13.53271484375","13.53271484375","18.258544921875","18.258544921875","18.258544921875"
"15644","","","","","","","13.5380859375","13.5380859375","13.5380859375","18.269287109375","18.269287109375","18.269287109375"
"15645","","","","","","","13.541015625","13.541015625","13.541015625","18.27587890625","18.27587890625","18.27587890625"
"15646","","","","","","","13.608154296875","13.608154296875","13.608154296875","18.281494140625","18.281494140625","18.281494140625"
"15647","","","","","","","13.569580078125","13.569580078125","13.569580078125","18.283447265625","18.283447265625","18.283447265625"
"15648","","","","","","","13.576904296875","13.576904296875","13.576904296875","18.30859375","18.30859375","18.30859375"
"15649","","","","","","","13.557373046875","13.557373046875","13.557373046875","18.3525390625","18.3525390625","18.3525390625"
"15650","","","","","","","13.55859375","13.55859375","13.55859375","18.322265625","18.322265625","18.322265625"
"15651","","","","","","","13.596923828125","13.596923828125","13.596923828125","18.31982421875","18.31982421875","18.31982421875"
"15652","","","","","","","13.6279296875","13.6279296875","13.6279296875","18.3466796875","18.3466796875","18.3466796875"
"15653","","","","","","","13.640380859375","13.640380859375","13.640380859375","18.372802734375","18.372802734375","18.372802734375"
"15654","","","","","","","13.625","13.625","13.625","18.373779296875","18.373779296875","18.373779296875"
"15655","","","","","","","13.613037109375","13.613037109375","13.613037109375","18.38427734375","18.38427734375","18.38427734375"
"15656","","","","","","","13.6513671875","13.6513671875","13.6513671875","18.446044921875","18.446044921875","18.446044921875"
"15657","","","","","","","13.623779296875","13.623779296875","13.623779296875","18.45361328125","18.45361328125","18.45361328125"
"15658","","","","","","","13.6318359375","13.6318359375","13.6318359375","18.45703125","18.45703125","18.45703125"
"15659","","","","","","","13.634521484375","13.634521484375","13.634521484375","18.488525390625","18.488525390625","18.488525390625"
"15660","","","","","","","13.66552734375","13.66552734375","13.66552734375","18.56201171875","18.56201171875","18.56201171875"
"15661","","","","","","","13.62890625","13.62890625","13.62890625","18.58349609375","18.58349609375","18.58349609375"
"15662","","","","","","","13.70068359375","13.70068359375","13.70068359375","18.589111328125","18.589111328125","18.589111328125"
"15663","","","","","","","13.724853515625","13.724853515625","13.724853515625","18.607666015625","18.607666015625","18.607666015625"
"15664","","","","","","","13.7119140625","13.7119140625","13.7119140625","18.5859375","18.5859375","18.5859375"
"15665","","","","","","","13.677978515625","13.677978515625","13.677978515625","18.57177734375","18.57177734375","18.57177734375"
"15666","","","","","","","13.640869140625","13.640869140625","13.640869140625","18.547119140625","18.547119140625","18.547119140625"
"15667","","","","","","","13.65087890625","13.65087890625","13.65087890625","18.483154296875","18.483154296875","18.483154296875"
"15668","","","","","","","13.699462890625","13.699462890625","13.699462890625","18.409912109375","18.409912109375","18.409912109375"
"15669","","","","","","","13.749267578125","13.749267578125","13.749267578125","18.394287109375","18.394287109375","18.394287109375"
"15670","","","","","","","13.73486328125","13.73486328125","13.73486328125","18.415771484375","18.415771484375","18.415771484375"
"15671","","","","","","","13.70947265625","13.70947265625","13.70947265625","18.414306640625","18.414306640625","18.414306640625"
"15672","","","","","","","13.733154296875","13.733154296875","13.733154296875","18.431640625","18.431640625","18.431640625"
"15673","","","","","","","13.70849609375","13.70849609375","13.70849609375","18.470458984375","18.470458984375","18.470458984375"
"15674","","","","","","","13.720947265625","13.720947265625","13.720947265625","18.454833984375","18.454833984375","18.454833984375"
